year,week,date,farm_name,all_lep
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,1
2014,25,2014-06-21,Glacier,3
2014,25,2014-06-21,Glacier,1
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,2
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,1
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,1
2014,25,2014-06-21,Glacier,1
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,1
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,4
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,2
2014,25,2014-06-21,Glacier,1
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,0
2014,25,2014-06-21,Glacier,2
2014,25,2014-06-21,Wicklow,1
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,1
2014,25,2014-06-21,Wicklow,1
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,2
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,1
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,2
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,1
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,2
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,1
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,2
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,2
2014,25,2014-06-21,Wicklow,2
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,1
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,1
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,1
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,1
2014,25,2014-06-21,Wicklow,1
2014,25,2014-06-21,Wicklow,1
2014,25,2014-06-21,Wicklow,2
2014,25,2014-06-21,Wicklow,1
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,1
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,2
2014,25,2014-06-21,Wicklow,1
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,1
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,1
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,1
2014,25,2014-06-21,Wicklow,1
2014,25,2014-06-21,Wicklow,2
2014,25,2014-06-21,Wicklow,1
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,1
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,0
2014,25,2014-06-21,Wicklow,1
2014,26,2014-06-29,Burdwood,1
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,1
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,1
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,1
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,1
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,1
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,1
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,1
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,1
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,1
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,1
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,1
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Burdwood,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,1
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,1
2014,26,2014-06-29,Glacier,1
2014,26,2014-06-29,Glacier,1
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,1
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,1
2014,26,2014-06-29,Glacier,1
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,1
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,2
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Glacier,0
2014,26,2014-06-29,Wicklow,1
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,1
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,1
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,1
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,1
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,3
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,1
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,1
2014,26,2014-06-29,Wicklow,1
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,1
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2014,26,2014-06-29,Wicklow,0
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,2
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,2
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,3
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,2
2015,14,2015-04-04,Burdwood,2
2015,14,2015-04-04,Burdwood,2
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,4
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,3
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,2
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,2
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,2
2015,14,2015-04-04,Burdwood,3
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,3
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,2
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,2
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,2
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,2
2015,14,2015-04-04,Burdwood,2
2015,14,2015-04-04,Burdwood,3
2015,14,2015-04-04,Burdwood,5
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,5
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,0
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Burdwood,2
2015,14,2015-04-04,Burdwood,1
2015,14,2015-04-04,Glacier,1
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,2
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,1
2015,14,2015-04-04,Glacier,1
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,2
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,2
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,1
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,1
2015,14,2015-04-04,Glacier,2
2015,14,2015-04-04,Glacier,1
2015,14,2015-04-04,Glacier,3
2015,14,2015-04-04,Glacier,1
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,1
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,2
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,2
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,1
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,1
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,1
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,1
2015,14,2015-04-04,Glacier,1
2015,14,2015-04-04,Glacier,3
2015,14,2015-04-04,Glacier,1
2015,14,2015-04-04,Glacier,1
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,1
2015,14,2015-04-04,Glacier,2
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,1
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,1
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,1
2015,14,2015-04-04,Glacier,2
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Glacier,0
2015,14,2015-04-04,Wicklow,0
2015,14,2015-04-04,Wicklow,0
2015,14,2015-04-04,Wicklow,0
2015,14,2015-04-04,Wicklow,0
2015,14,2015-04-04,Wicklow,0
2015,14,2015-04-04,Wicklow,0
2015,14,2015-04-04,Wicklow,2
2015,14,2015-04-04,Wicklow,0
2015,14,2015-04-04,Wicklow,0
2015,14,2015-04-04,Wicklow,0
2015,14,2015-04-04,Wicklow,1
2015,14,2015-04-04,Wicklow,0
2015,14,2015-04-04,Wicklow,0
2015,14,2015-04-04,Wicklow,1
2015,14,2015-04-04,Wicklow,2
2015,14,2015-04-04,Wicklow,1
2015,14,2015-04-04,Wicklow,1
2015,14,2015-04-04,Wicklow,1
2015,14,2015-04-04,Wicklow,1
2015,14,2015-04-04,Wicklow,0
2015,14,2015-04-04,Wicklow,1
2015,14,2015-04-04,Wicklow,0
2015,14,2015-04-04,Wicklow,1
2015,14,2015-04-04,Wicklow,1
2015,14,2015-04-04,Wicklow,1
2015,14,2015-04-04,Wicklow,1
2015,14,2015-04-04,Wicklow,0
2015,14,2015-04-04,Wicklow,1
2015,14,2015-04-04,Wicklow,1
2015,14,2015-04-04,Wicklow,2
2015,14,2015-04-04,Wicklow,2
2015,14,2015-04-04,Wicklow,0
2015,14,2015-04-04,Wicklow,3
2015,14,2015-04-04,Wicklow,1
2015,14,2015-04-04,Wicklow,2
2015,14,2015-04-04,Wicklow,1
2015,14,2015-04-04,Wicklow,0
2015,14,2015-04-04,Wicklow,3
2015,14,2015-04-04,Wicklow,2
2015,14,2015-04-04,Wicklow,1
2015,14,2015-04-04,Wicklow,0
2015,14,2015-04-04,Wicklow,1
2015,14,2015-04-04,Wicklow,2
2015,14,2015-04-04,Wicklow,2
2015,14,2015-04-04,Wicklow,1
2015,14,2015-04-04,Wicklow,0
2015,14,2015-04-04,Wicklow,2
2015,14,2015-04-04,Wicklow,0
2015,14,2015-04-04,Wicklow,6
2015,14,2015-04-04,Wicklow,0
2015,14,2015-04-04,Wicklow,1
2015,14,2015-04-04,Wicklow,2
2015,14,2015-04-04,Wicklow,2
2015,14,2015-04-04,Wicklow,0
2015,14,2015-04-04,Wicklow,1
2015,14,2015-04-04,Wicklow,3
2015,14,2015-04-04,Wicklow,1
2015,14,2015-04-04,Wicklow,3
2015,14,2015-04-04,Wicklow,1
2015,14,2015-04-04,Wicklow,0
2015,14,2015-04-04,Wicklow,2
2015,14,2015-04-04,Wicklow,1
2015,14,2015-04-04,Wicklow,0
2015,14,2015-04-04,Wicklow,2
2015,14,2015-04-04,Wicklow,3
2015,14,2015-04-04,Wicklow,0
2015,14,2015-04-04,Wicklow,0
2015,14,2015-04-04,Wicklow,2
2015,14,2015-04-04,Wicklow,1
2015,14,2015-04-04,Wicklow,3
2015,14,2015-04-04,Wicklow,2
2015,14,2015-04-04,Wicklow,1
2015,14,2015-04-04,Wicklow,3
2015,14,2015-04-04,Wicklow,3
2015,14,2015-04-04,Wicklow,1
2015,14,2015-04-04,Wicklow,3
2015,14,2015-04-04,Wicklow,4
2015,14,2015-04-04,Wicklow,0
2015,14,2015-04-04,Wicklow,3
2015,14,2015-04-04,Wicklow,1
2015,14,2015-04-04,Wicklow,13
2015,14,2015-04-04,Wicklow,6
2015,14,2015-04-04,Wicklow,1
2015,14,2015-04-04,Wicklow,4
2015,14,2015-04-04,Wicklow,3
2015,14,2015-04-04,Wicklow,6
2015,14,2015-04-04,Wicklow,2
2015,14,2015-04-04,Wicklow,5
2015,14,2015-04-04,Wicklow,3
2015,14,2015-04-04,Wicklow,6
2015,14,2015-04-04,Wicklow,4
2015,14,2015-04-04,Wicklow,2
2015,14,2015-04-04,Wicklow,3
2015,14,2015-04-04,Wicklow,1
2015,14,2015-04-04,Wicklow,2
2015,14,2015-04-04,Wicklow,1
2015,14,2015-04-04,Wicklow,2
2015,14,2015-04-04,Wicklow,11
2015,14,2015-04-04,Wicklow,3
2015,14,2015-04-04,Wicklow,3
2015,15,2015-04-10,Burdwood,1
2015,15,2015-04-10,Burdwood,0
2015,15,2015-04-10,Burdwood,1
2015,15,2015-04-10,Burdwood,0
2015,15,2015-04-10,Burdwood,0
2015,15,2015-04-10,Burdwood,2
2015,15,2015-04-10,Burdwood,0
2015,15,2015-04-10,Burdwood,2
2015,15,2015-04-10,Burdwood,1
2015,15,2015-04-10,Burdwood,2
2015,15,2015-04-10,Burdwood,0
2015,15,2015-04-10,Burdwood,2
2015,15,2015-04-10,Burdwood,0
2015,15,2015-04-10,Burdwood,3
2015,15,2015-04-10,Burdwood,2
2015,15,2015-04-10,Burdwood,0
2015,15,2015-04-10,Burdwood,3
2015,15,2015-04-10,Burdwood,1
2015,15,2015-04-10,Burdwood,2
2015,15,2015-04-10,Burdwood,2
2015,15,2015-04-10,Burdwood,2
2015,15,2015-04-10,Burdwood,0
2015,15,2015-04-10,Burdwood,0
2015,15,2015-04-10,Burdwood,1
2015,15,2015-04-10,Burdwood,1
2015,15,2015-04-10,Burdwood,0
2015,15,2015-04-10,Burdwood,0
2015,15,2015-04-10,Burdwood,5
2015,15,2015-04-10,Burdwood,4
2015,15,2015-04-10,Burdwood,0
2015,15,2015-04-10,Burdwood,0
2015,15,2015-04-10,Burdwood,1
2015,15,2015-04-10,Burdwood,1
2015,15,2015-04-10,Burdwood,2
2015,15,2015-04-10,Burdwood,3
2015,15,2015-04-10,Burdwood,2
2015,15,2015-04-10,Burdwood,3
2015,15,2015-04-10,Burdwood,1
2015,15,2015-04-10,Burdwood,0
2015,15,2015-04-10,Burdwood,0
2015,15,2015-04-10,Burdwood,2
2015,15,2015-04-10,Burdwood,1
2015,15,2015-04-10,Burdwood,1
2015,15,2015-04-10,Burdwood,3
2015,15,2015-04-10,Burdwood,1
2015,15,2015-04-10,Burdwood,1
2015,15,2015-04-10,Burdwood,0
2015,15,2015-04-10,Burdwood,1
2015,15,2015-04-10,Burdwood,2
2015,15,2015-04-10,Burdwood,1
2015,15,2015-04-10,Burdwood,3
2015,15,2015-04-10,Burdwood,2
2015,15,2015-04-10,Burdwood,0
2015,15,2015-04-10,Burdwood,3
2015,15,2015-04-10,Burdwood,0
