esc,river,year,area,exp,R,S,survival,log_survival,even_odd,pop,population_name,lice,scenario,min_pop
70000,NEEKAS CREEK,1970,7,0.69,225806.45161290318,70000,3.2258064516129026,1.1711829815029449,even,10,neekas_creek_even,0,scen3,3
12000,KADJUSDIS RIVER,1970,7,0.69,38709.67741935483,8000,4.838709677419354,1.5766480896111092,even,14,kadjusdis_river_even,0,scen3,3
9000,PINE RIVER,1970,7,0.69,29032.258064516125,2000,14.516129032258062,2.6752603782792193,even,16,pine_river_even,0,scen3,3
500,MCLOUGHLIN CREEK,1970,7,0.69,1612.9032258064512,500,3.2258064516129026,1.1711829815029449,even,18,mcloughlin_creek_even,0,scen3,3
800,LEE CREEK,1970,7,0.69,2580.645161290322,800,3.2258064516129026,1.1711829815029449,even,20,lee_creek_even,0,scen3,3
40000,CLATSE CREEK,1970,7,0.69,129032.2580645161,50000,2.580645161290322,0.9480394301887352,even,22,clatse_creek_even,0,scen3,3
4000,TANKEEAH RIVER,1970,7,0.69,12903.22580645161,800,16.129032258064512,2.780620893937045,even,24,tankeeah_river_even,0,scen3,3
25000,KUNSOOT RIVER,1970,7,0.69,80645.16129032256,25000,3.2258064516129026,1.1711829815029449,even,28,kunsoot_river_even,0,scen3,3
500,BULLOCK CHANNEL CREEKS,1970,7,0.69,1612.9032258064512,800,2.016129032258064,0.7011793522572093,even,30,bullock_channel_creeks_even,0,scen3,3
12000,KWAKUSDIS RIVER,1970,7,0.69,38709.67741935483,40000,0.9677419354838709,-0.032789822822990956,even,32,kwakusdis_river_even,0,scen3,3
15000,ROSCOE CREEK,1971,7,0.31,21739.13043478261,6000,3.623188405797102,1.2873544132649872,odd,1,roscoe_creek_odd,0,scen3,3
15000,COOPER INLET CREEKS,1971,7,0.31,21739.13043478261,10000,2.173913043478261,0.7765287894989965,odd,3,cooper_inlet_creeks_odd,0,scen3,3
12000,QUARTCHA CREEK,1971,7,0.31,17391.304347826088,1500,11.594202898550725,2.450505223070668,odd,5,quartcha_creek_odd,0,scen3,3
25,GOAT BUSHU CREEK,1971,7,0.31,36.231884057971016,25,1.4492753623188406,0.37106368139083196,odd,7,goat_bushu_creek_odd,0,scen3,3
60000,NEEKAS CREEK,1971,7,0.31,86956.52173913045,25000,3.4782608695652177,1.246532418744732,odd,9,neekas_creek_odd,0,scen3,3
500,WALKER LAKE CREEK,1971,7,0.31,724.6376811594204,50,14.492753623188408,2.673648774384878,odd,11,walker_lake_creek_odd,0,scen3,3
5000,KADJUSDIS RIVER,1971,7,0.31,7246.376811594204,5000,1.4492753623188408,0.3710636813908321,odd,13,kadjusdis_river_odd,0,scen3,3
1500,PINE RIVER,1971,7,0.31,2173.913043478261,600,3.6231884057971016,1.287354413264987,odd,15,pine_river_odd,0,scen3,3
75,LEE CREEK,1971,7,0.31,108.69565217391305,25,4.3478260869565215,1.4696759700589417,odd,19,lee_creek_odd,0,scen3,3
25000,CLATSE CREEK,1971,7,0.31,36231.884057971016,25000,1.4492753623188406,0.37106368139083196,odd,21,clatse_creek_odd,0,scen3,3
1500,TANKEEAH RIVER,1971,7,0.31,2173.913043478261,500,4.347826086956522,1.469675970058942,odd,23,tankeeah_river_odd,0,scen3,3
20000,KUNSOOT RIVER,1971,7,0.31,28985.507246376816,8000,3.623188405797102,1.2873544132649872,odd,27,kunsoot_river_odd,0,scen3,3
300,BULLOCK CHANNEL CREEKS,1971,7,0.31,434.7826086956522,25,17.391304347826086,2.855970331178832,odd,29,bullock_channel_creeks_odd,0,scen3,3
25000,KWAKUSDIS RIVER,1971,7,0.31,36231.884057971016,10000,3.6231884057971016,1.287354413264987,odd,31,kwakusdis_river_odd,0,scen3,3
2000,ROSCOE CREEK,1972,7,0.78,9090.909090909092,2000,4.545454545454546,1.5141277326297755,even,2,roscoe_creek_even,0,scen3,3
6000,COOPER INLET CREEKS,1972,7,0.78,27272.727272727276,20000,1.3636363636363638,0.3101549283038396,even,4,cooper_inlet_creeks_even,0,scen3,3
1500,QUARTCHA CREEK,1972,7,0.78,6818.181818181819,2000,3.4090909090909096,1.2264456601779947,even,6,quartcha_creek_even,0,scen3,3
25,GOAT BUSHU CREEK,1972,7,0.78,113.63636363636365,300,0.37878787878787884,-0.9707789171582246,even,8,goat_bushu_creek_even,0,scen3,3
4000,NEEKAS CREEK,1972,7,0.78,18181.818181818184,70000,0.25974025974025977,-1.3480731482996928,even,10,neekas_creek_even,0,scen3,3
5000,KADJUSDIS RIVER,1972,7,0.78,22727.27272727273,12000,1.8939393939393943,0.6386589952758758,even,14,kadjusdis_river_even,0,scen3,3
1000,PINE RIVER,1972,7,0.78,4545.454545454546,9000,0.5050505050505051,-0.6830968447064438,even,16,pine_river_even,0,scen3,3
200,MCLOUGHLIN CREEK,1972,7,0.78,909.0909090909092,500,1.8181818181818186,0.5978370007556206,even,18,mcloughlin_creek_even,0,scen3,3
75,LEE CREEK,1972,7,0.78,340.90909090909093,800,0.42613636363636365,-0.8529958815018414,even,20,lee_creek_even,0,scen3,3
55000,CLATSE CREEK,1972,7,0.78,250000.00000000003,40000,6.250000000000001,1.8325814637483102,even,22,clatse_creek_even,0,scen3,3
300,TANKEEAH RIVER,1972,7,0.78,1363.6363636363637,4000,0.34090909090909094,-1.076139432816051,even,24,tankeeah_river_even,0,scen3,3
5000,KUNSOOT RIVER,1972,7,0.78,22727.27272727273,25000,0.9090909090909093,-0.09531017980432464,even,28,kunsoot_river_even,0,scen3,3
600,BULLOCK CHANNEL CREEKS,1972,7,0.78,2727.2727272727275,500,5.454545454545455,1.6964492894237302,even,30,bullock_channel_creeks_even,0,scen3,3
1000,KWAKUSDIS RIVER,1972,7,0.78,4545.454545454546,12000,0.37878787878787884,-0.9707789171582246,even,32,kwakusdis_river_even,0,scen3,3
20000,ROSCOE CREEK,1973,7,0.56,45454.54545454546,15000,3.0303030303030307,1.1086626245216114,odd,1,roscoe_creek_odd,0,scen3,3
5000,COOPER INLET CREEKS,1973,7,0.56,11363.636363636366,15000,0.7575757575757577,-0.27763173659827933,odd,3,cooper_inlet_creeks_odd,0,scen3,3
8000,QUARTCHA CREEK,1973,7,0.56,18181.818181818184,12000,1.5151515151515154,0.41551544396166595,odd,5,quartcha_creek_odd,0,scen3,3
100,GOAT BUSHU CREEK,1973,7,0.56,227.2727272727273,25,9.090909090909092,2.207274913189721,odd,7,goat_bushu_creek_odd,0,scen3,3
4000,NEEKAS CREEK,1973,7,0.56,9090.909090909092,60000,0.15151515151515152,-1.8870696490323797,odd,9,neekas_creek_odd,0,scen3,3
50,WALKER LAKE CREEK,1973,7,0.56,113.63636363636365,500,0.22727272727272732,-1.4816045409242153,odd,11,walker_lake_creek_odd,0,scen3,3
5000,KADJUSDIS RIVER,1973,7,0.56,11363.636363636366,5000,2.2727272727272734,0.8209805520698304,odd,13,kadjusdis_river_odd,0,scen3,3
50,PINE RIVER,1973,7,0.56,113.63636363636365,1500,0.07575757575757577,-2.580216829592325,odd,15,pine_river_odd,0,scen3,3
500,MCLOUGHLIN CREEK,1973,7,0.56,1136.3636363636365,1000,1.1363636363636365,0.127833371509885,odd,17,mcloughlin_creek_odd,0,scen3,3
50,LEE CREEK,1973,7,0.56,113.63636363636365,75,1.5151515151515154,0.41551544396166595,odd,19,lee_creek_odd,0,scen3,3
8000,CLATSE CREEK,1973,7,0.56,18181.818181818184,25000,0.7272727272727274,-0.3184537311185344,odd,21,clatse_creek_odd,0,scen3,3
500,TANKEEAH RIVER,1973,7,0.56,1136.3636363636365,1500,0.7575757575757577,-0.27763173659827933,odd,23,tankeeah_river_odd,0,scen3,3
2000,KUNSOOT RIVER,1973,7,0.56,4545.454545454546,20000,0.2272727272727273,-1.4816045409242153,odd,27,kunsoot_river_odd,0,scen3,3
300,BULLOCK CHANNEL CREEKS,1973,7,0.56,681.8181818181819,300,2.272727272727273,0.8209805520698303,odd,29,bullock_channel_creeks_odd,0,scen3,3
3000,KWAKUSDIS RIVER,1973,7,0.56,6818.181818181819,25000,0.27272727272727276,-1.2992829841302607,odd,31,kwakusdis_river_odd,0,scen3,3
1000,ROSCOE CREEK,1974,7,0.71,3448.275862068965,2000,1.7241379310344827,0.5447271754416719,even,2,roscoe_creek_even,0,scen3,3
9000,COOPER INLET CREEKS,1974,7,0.71,31034.482758620685,6000,5.1724137931034475,1.6433394641097816,even,4,cooper_inlet_creeks_even,0,scen3,3
2000,QUARTCHA CREEK,1974,7,0.71,6896.55172413793,1500,4.597701149425287,1.5255564284533982,even,6,quartcha_creek_even,0,scen3,3
400,GOAT BUSHU CREEK,1974,7,0.71,1379.310344827586,25,55.172413793103445,4.010463078241399,even,8,goat_bushu_creek_even,0,scen3,3
5000,NEEKAS CREEK,1974,7,0.71,17241.379310344826,4000,4.310344827586206,1.461017907315827,even,10,neekas_creek_even,0,scen3,3
5000,KADJUSDIS RIVER,1974,7,0.71,17241.379310344826,5000,3.4482758620689653,1.2378743560016172,even,14,kadjusdis_river_even,0,scen3,3
3000,MCLOUGHLIN CREEK,1974,7,0.71,10344.827586206895,200,51.72413793103448,3.9459245571038273,even,18,mcloughlin_creek_even,0,scen3,3
100,LEE CREEK,1974,7,0.71,344.8275862068965,75,4.597701149425287,1.5255564284533982,even,20,lee_creek_even,0,scen3,3
18000,CLATSE CREEK,1974,7,0.71,62068.96551724137,55000,1.128526645768025,0.12091292866531102,even,22,clatse_creek_even,0,scen3,3
3000,TANKEEAH RIVER,1974,7,0.71,10344.827586206895,300,34.48275862068965,3.540459448995663,even,24,tankeeah_river_even,0,scen3,3
1000,KUNSOOT RIVER,1974,7,0.71,3448.275862068965,5000,0.689655172413793,-0.3715635564324831,even,28,kunsoot_river_even,0,scen3,3
1000,BULLOCK CHANNEL CREEKS,1974,7,0.71,3448.275862068965,600,5.747126436781609,1.748699979767608,even,30,bullock_channel_creeks_even,0,scen3,3
1000,KWAKUSDIS RIVER,1974,7,0.71,3448.275862068965,1000,3.4482758620689653,1.2378743560016172,even,32,kwakusdis_river_even,0,scen3,3
2000,ROSCOE CREEK,1975,7,0.54,4347.826086956522,20000,0.2173913043478261,-1.5260563034950492,odd,1,roscoe_creek_odd,0,scen3,3
5000,COOPER INLET CREEKS,1975,7,0.54,10869.565217391306,5000,2.173913043478261,0.7765287894989965,odd,3,cooper_inlet_creeks_odd,0,scen3,3
12000,QUARTCHA CREEK,1975,7,0.54,26086.956521739132,8000,3.2608695652173916,1.181993897607161,odd,5,quartcha_creek_odd,0,scen3,3
100,GOAT BUSHU CREEK,1975,7,0.54,217.3913043478261,100,2.1739130434782608,0.7765287894989963,odd,7,goat_bushu_creek_odd,0,scen3,3
2700,NEEKAS CREEK,1975,7,0.54,5869.565217391305,4000,1.4673913043478262,0.3834862013893892,odd,9,neekas_creek_odd,0,scen3,3
400,WALKER LAKE CREEK,1975,7,0.54,869.5652173913044,50,17.391304347826086,2.855970331178832,odd,11,walker_lake_creek_odd,0,scen3,3
2000,KADJUSDIS RIVER,1975,7,0.54,4347.826086956522,5000,0.8695652173913044,-0.1397619423751586,odd,13,kadjusdis_river_odd,0,scen3,3
200,PINE RIVER,1975,7,0.54,434.7826086956522,50,8.695652173913043,2.162823150618887,odd,15,pine_river_odd,0,scen3,3
350,MCLOUGHLIN CREEK,1975,7,0.54,760.8695652173914,500,1.5217391304347827,0.41985384556026406,odd,17,mcloughlin_creek_odd,0,scen3,3
300,LEE CREEK,1975,7,0.54,652.1739130434784,50,13.043478260869568,2.5682882587270517,odd,19,lee_creek_odd,0,scen3,3
2200,CLATSE CREEK,1975,7,0.54,4782.608695652174,8000,0.5978260869565217,-0.5144553918165694,odd,21,clatse_creek_odd,0,scen3,3
1000,TANKEEAH RIVER,1975,7,0.54,2173.913043478261,500,4.347826086956522,1.469675970058942,odd,23,tankeeah_river_odd,0,scen3,3
1000,KUNSOOT RIVER,1975,7,0.54,2173.913043478261,2000,1.0869565217391306,0.08338160893905121,odd,27,kunsoot_river_odd,0,scen3,3
5000,KWAKUSDIS RIVER,1975,7,0.54,10869.565217391306,3000,3.623188405797102,1.2873544132649872,odd,31,kwakusdis_river_odd,0,scen3,3
400,ROSCOE CREEK,1976,7,0.61,1025.6410256410256,1000,1.0256410256410255,0.025317807984289786,even,2,roscoe_creek_even,0,scen3,3
35000,COOPER INLET CREEKS,1976,7,0.61,89743.58974358974,9000,9.97150997150997,2.299732024011639,even,4,cooper_inlet_creeks_even,0,scen3,3
600,QUARTCHA CREEK,1976,7,0.61,1538.4615384615383,2000,0.7692307692307692,-0.2623642644674911,even,6,quartcha_creek_even,0,scen3,3
100,GOAT BUSHU CREEK,1976,7,0.61,256.4102564102564,400,0.641025641025641,-0.4446858212614458,even,8,goat_bushu_creek_even,0,scen3,3
8500,NEEKAS CREEK,1976,7,0.61,21794.871794871793,5000,4.358974358974359,1.4722367909206153,even,10,neekas_creek_even,0,scen3,3
5000,KADJUSDIS RIVER,1976,7,0.61,12820.51282051282,5000,2.564102564102564,0.9416085398584448,even,14,kadjusdis_river_even,0,scen3,3
2000,MCLOUGHLIN CREEK,1976,7,0.61,5128.205128205128,3000,1.7094017094017093,0.5361434317502806,even,18,mcloughlin_creek_even,0,scen3,3
60,LEE CREEK,1976,7,0.61,153.84615384615384,100,1.5384615384615383,0.43078291609245417,even,20,lee_creek_even,0,scen3,3
18000,CLATSE CREEK,1976,7,0.61,46153.84615384615,18000,2.564102564102564,0.9416085398584448,even,22,clatse_creek_even,0,scen3,3
2400,TANKEEAH RIVER,1976,7,0.61,6153.846153846153,3000,2.051282051282051,0.7184649885442351,even,24,tankeeah_river_even,0,scen3,3
5000,KUNSOOT RIVER,1976,7,0.61,12820.51282051282,1000,12.820512820512821,2.5510464522925456,even,28,kunsoot_river_even,0,scen3,3
600,BULLOCK CHANNEL CREEKS,1976,7,0.61,1538.4615384615383,1000,1.5384615384615383,0.43078291609245417,even,30,bullock_channel_creeks_even,0,scen3,3
8000,KWAKUSDIS RIVER,1976,7,0.61,20512.82051282051,1000,20.51282051282051,3.021050081538281,even,32,kwakusdis_river_even,0,scen3,3
9500,ROSCOE CREEK,1977,7,0.45,17272.727272727272,2000,8.636363636363637,2.1559816188021705,odd,1,roscoe_creek_odd,0,scen3,3
16500,COOPER INLET CREEKS,1977,7,0.45,29999.999999999996,5000,5.999999999999999,1.791759469228055,odd,3,cooper_inlet_creeks_odd,0,scen3,3
8500,QUARTCHA CREEK,1977,7,0.45,15454.545454545454,12000,1.2878787878787878,0.2529965144638909,odd,5,quartcha_creek_odd,0,scen3,3
500,GOAT BUSHU CREEK,1977,7,0.45,909.090909090909,100,9.09090909090909,2.2072749131897207,odd,7,goat_bushu_creek_odd,0,scen3,3
40000,NEEKAS CREEK,1977,7,0.45,72727.27272727272,2700,26.936026936026934,3.293464681859273,odd,9,neekas_creek_odd,0,scen3,3
5000,WALKER LAKE CREEK,1977,7,0.45,9090.90909090909,400,22.727272727272727,3.123565645063876,odd,11,walker_lake_creek_odd,0,scen3,3
13000,KADJUSDIS RIVER,1977,7,0.45,23636.363636363636,2000,11.818181818181818,2.469639177657212,odd,13,kadjusdis_river_odd,0,scen3,3
8000,PINE RIVER,1977,7,0.45,14545.454545454544,200,72.72727272727272,4.286716454869556,odd,15,pine_river_odd,0,scen3,3
200,MCLOUGHLIN CREEK,1977,7,0.45,363.6363636363636,350,1.0389610389610389,0.03822121282019767,odd,17,mcloughlin_creek_odd,0,scen3,3
600,LEE CREEK,1977,7,0.45,1090.9090909090908,300,3.636363636363636,1.2909841813155656,odd,19,lee_creek_odd,0,scen3,3
30000,CLATSE CREEK,1977,7,0.45,54545.454545454544,2200,24.793388429752067,3.2105770220535055,odd,21,clatse_creek_odd,0,scen3,3
15000,TANKEEAH RIVER,1977,7,0.45,27272.727272727272,1000,27.272727272727273,3.3058872018578307,odd,23,tankeeah_river_odd,0,scen3,3
18000,KUNSOOT RIVER,1977,7,0.45,32727.272727272724,1000,32.72727272727273,3.488208758651785,odd,27,kunsoot_river_odd,0,scen3,3
14000,KWAKUSDIS RIVER,1977,7,0.45,25454.545454545452,5000,5.090909090909091,1.6274564179367788,odd,31,kwakusdis_river_odd,0,scen3,3
400,ROSCOE CREEK,1978,7,0.51,816.3265306122449,400,2.0408163265306123,0.7133498878774648,even,2,roscoe_creek_even,0,scen3,3
19500,COOPER INLET CREEKS,1978,7,0.51,39795.91836734694,35000,1.1370262390670554,0.12841629195775217,even,4,cooper_inlet_creeks_even,0,scen3,3
400,QUARTCHA CREEK,1978,7,0.51,816.3265306122449,600,1.3605442176870748,0.30788477976930034,even,6,quartcha_creek_even,0,scen3,3
600,GOAT BUSHU CREEK,1978,7,0.51,1224.4897959183675,100,12.244897959183675,2.50510935710552,even,8,goat_bushu_creek_even,0,scen3,3
55000,NEEKAS CREEK,1978,7,0.51,112244.89795918367,8500,13.205282112845138,2.580616909613665,even,10,neekas_creek_even,0,scen3,3
1600,WALKER LAKE CREEK,1978,7,0.51,3265.3061224489797,2800,1.1661807580174928,0.15373409994204212,even,12,walker_lake_creek_even,0,scen3,3
3100,KADJUSDIS RIVER,1978,7,0.51,6326.530612244898,5000,1.2653061224489797,0.235314086934465,even,14,kadjusdis_river_even,0,scen3,3
1000,PINE RIVER,1978,7,0.51,2040.8163265306123,4500,0.45351473922902497,-0.7907275088988093,even,16,pine_river_even,0,scen3,3
750,MCLOUGHLIN CREEK,1978,7,0.51,1530.6122448979593,2000,0.7653061224489797,-0.2674793651342614,even,18,mcloughlin_creek_even,0,scen3,3
30,LEE CREEK,1978,7,0.51,61.224489795918366,60,1.0204081632653061,0.02020270731751947,even,20,lee_creek_even,0,scen3,3
18000,CLATSE CREEK,1978,7,0.51,36734.69387755102,18000,2.0408163265306123,0.7133498878774648,even,22,clatse_creek_even,0,scen3,3
600,TANKEEAH RIVER,1978,7,0.51,1224.4897959183675,2400,0.5102040816326531,-0.6729444732424258,even,24,tankeeah_river_even,0,scen3,3
8000,KUNSOOT RIVER,1978,7,0.51,16326.530612244898,5000,3.2653061224489797,1.1833535171232004,even,28,kunsoot_river_even,0,scen3,3
1100,BULLOCK CHANNEL CREEKS,1978,7,0.51,2244.8979591836737,600,3.7414965986394564,1.3194856914477804,even,30,bullock_channel_creeks_even,0,scen3,3
6500,KWAKUSDIS RIVER,1978,7,0.51,13265.30612244898,8000,1.6581632653061225,0.5057105230992203,even,32,kwakusdis_river_even,0,scen3,3
25000,ROSCOE CREEK,1979,7,0.46,46296.29629629629,9500,4.8732943469785575,1.5837701656855225,odd,1,roscoe_creek_odd,0,scen3,3
10200,COOPER INLET CREEKS,1979,7,0.46,18888.888888888887,16500,1.1447811447811447,0.13521347880750736,odd,3,cooper_inlet_creeks_odd,0,scen3,3
12000,QUARTCHA CREEK,1979,7,0.46,22222.22222222222,8500,2.61437908496732,0.9610266257155464,odd,5,quartcha_creek_odd,0,scen3,3
250,GOAT BUSHU CREEK,1979,7,0.46,462.96296296296293,500,0.9259259259259258,-0.07696104113612844,odd,7,goat_bushu_creek_odd,0,scen3,3
75000,NEEKAS CREEK,1979,7,0.46,138888.88888888888,40000,3.472222222222222,1.244794798846191,odd,9,neekas_creek_odd,0,scen3,3
50,WALKER LAKE CREEK,1979,7,0.46,92.59259259259258,5000,0.018518518518518517,-3.9889840465642745,odd,11,walker_lake_creek_odd,0,scen3,3
3500,KADJUSDIS RIVER,1979,7,0.46,6481.481481481481,13000,0.49857549857549854,-0.6960002495423518,odd,13,kadjusdis_river_odd,0,scen3,3
5400,PINE RIVER,1979,7,0.46,10000,8000,1.25,0.22314355131420976,odd,15,pine_river_odd,0,scen3,3
250,MCLOUGHLIN CREEK,1979,7,0.46,462.96296296296293,200,2.314814814814815,0.8393296907380268,odd,17,mcloughlin_creek_odd,0,scen3,3
6000,LEE CREEK,1979,7,0.46,11111.11111111111,600,18.518518518518515,2.9187712324178623,odd,19,lee_creek_odd,0,scen3,3
25000,CLATSE CREEK,1979,7,0.46,46296.29629629629,30000,1.5432098765432096,0.4338645826298622,odd,21,clatse_creek_odd,0,scen3,3
9000,TANKEEAH RIVER,1979,7,0.46,16666.666666666664,15000,1.111111111111111,0.10536051565782614,odd,23,tankeeah_river_odd,0,scen3,3
7000,KUNSOOT RIVER,1979,7,0.46,12962.962962962962,18000,0.7201646090534979,-0.3282754694170345,odd,27,kunsoot_river_odd,0,scen3,3
300,BULLOCK CHANNEL CREEKS,1979,7,0.46,555.5555555555555,6500,0.08547008547008547,-2.4595888418037104,odd,29,bullock_channel_creeks_odd,0,scen3,3
8000,KWAKUSDIS RIVER,1979,7,0.46,14814.814814814814,14000,1.0582010582010581,0.05657035148839424,odd,31,kwakusdis_river_odd,0,scen3,3
1000,ROSCOE CREEK,1980,7,0.6,2500,400,6.25,1.8325814637483102,even,2,roscoe_creek_even,0,scen3,3
9000,COOPER INLET CREEKS,1980,7,0.6,22500,19500,1.1538461538461537,0.14310084364067324,even,4,cooper_inlet_creeks_even,0,scen3,3
800,QUARTCHA CREEK,1980,7,0.6,2000,400,5,1.6094379124341003,even,6,quartcha_creek_even,0,scen3,3
525,GOAT BUSHU CREEK,1980,7,0.6,1312.5,600,2.1875,0.7827593392496325,even,8,goat_bushu_creek_even,0,scen3,3
9000,NEEKAS CREEK,1980,7,0.6,22500,55000,0.4090909090909091,-0.8938178760220964,even,10,neekas_creek_even,0,scen3,3
125,WALKER LAKE CREEK,1980,7,0.6,312.5,1600,0.1953125,-1.6331544390514163,even,12,walker_lake_creek_even,0,scen3,3
3500,KADJUSDIS RIVER,1980,7,0.6,8750,3100,2.8225806451612905,1.0376515888784226,even,14,kadjusdis_river_even,0,scen3,3
600,PINE RIVER,1980,7,0.6,1500,1000,1.5,0.4054651081081644,even,16,pine_river_even,0,scen3,3
500,MCLOUGHLIN CREEK,1980,7,0.6,1250,750,1.6666666666666667,0.5108256237659907,even,18,mcloughlin_creek_even,0,scen3,3
40,LEE CREEK,1980,7,0.6,100,30,3.3333333333333335,1.2039728043259361,even,20,lee_creek_even,0,scen3,3
14000,CLATSE CREEK,1980,7,0.6,35000,18000,1.9444444444444444,0.664976303593249,even,22,clatse_creek_even,0,scen3,3
810,TANKEEAH RIVER,1980,7,0.6,2025,600,3.375,1.2163953243244932,even,24,tankeeah_river_even,0,scen3,3
3800,KUNSOOT RIVER,1980,7,0.6,9500,8000,1.1875,0.17185025692665923,even,28,kunsoot_river_even,0,scen3,3
6000,KWAKUSDIS RIVER,1980,7,0.6,15000,6500,2.3076923076923075,0.8362480242006185,even,32,kwakusdis_river_even,0,scen3,3
8000,ROSCOE CREEK,1981,7,0.69,25806.45161290322,25000,1.0322580645161288,0.031748698314580055,odd,1,roscoe_creek_odd,0,scen3,3
3600,COOPER INLET CREEKS,1981,7,0.69,11612.903225806449,10200,1.1385199240986714,0.12972910667478377,odd,3,cooper_inlet_creeks_odd,0,scen3,3
2000,QUARTCHA CREEK,1981,7,0.69,6451.612903225805,12000,0.5376344086021504,-0.6205764877251101,odd,5,quartcha_creek_odd,0,scen3,3
550,GOAT BUSHU CREEK,1981,7,0.69,1774.1935483870964,250,7.096774193548385,1.959640341867215,odd,7,goat_bushu_creek_odd,0,scen3,3
6000,NEEKAS CREEK,1981,7,0.69,19354.838709677417,75000,0.25806451612903225,-1.3545456628053103,odd,9,neekas_creek_odd,0,scen3,3
1500,WALKER LAKE CREEK,1981,7,0.69,4838.709677419354,50,96.77419354838709,4.5723803631651005,odd,11,walker_lake_creek_odd,0,scen3,3
2000,KADJUSDIS RIVER,1981,7,0.69,6451.612903225805,3500,1.84331797235023,0.6115671935675222,odd,13,kadjusdis_river_odd,0,scen3,3
1500,PINE RIVER,1981,7,0.69,4838.709677419354,5400,0.8960573476702508,-0.1097508639591193,odd,15,pine_river_odd,0,scen3,3
2300,MCLOUGHLIN CREEK,1981,7,0.69,7419.354838709676,250,29.677419354838705,3.3903864655579397,odd,17,mcloughlin_creek_odd,0,scen3,3
1000,LEE CREEK,1981,7,0.69,3225.8064516129025,6000,0.5376344086021504,-0.6205764877251101,odd,19,lee_creek_odd,0,scen3,3
20000,CLATSE CREEK,1981,7,0.69,64516.12903225805,25000,2.580645161290322,0.9480394301887352,odd,21,clatse_creek_odd,0,scen3,3
1500,TANKEEAH RIVER,1981,7,0.69,4838.709677419354,9000,0.5376344086021505,-0.62057648772511,odd,23,tankeeah_river_odd,0,scen3,3
600,KUNSOOT RIVER,1981,7,0.69,1935.4838709677415,7000,0.2764976958525345,-1.285552791318359,odd,27,kunsoot_river_odd,0,scen3,3
1700,BULLOCK CHANNEL CREEKS,1981,7,0.69,5483.870967741935,300,18.279569892473116,2.9057840368910512,odd,29,bullock_channel_creeks_odd,0,scen3,3
6000,KWAKUSDIS RIVER,1981,7,0.69,19354.838709677417,8000,2.419354838709677,0.8835009090511641,odd,31,kwakusdis_river_odd,0,scen3,3
1200,ROSCOE CREEK,1982,7,0.44,2142.8571428571427,1000,2.142857142857143,0.7621400520468967,even,2,roscoe_creek_even,0,scen3,3
13650,COOPER INLET CREEKS,1982,7,0.44,24374.999999999996,9000,2.708333333333333,0.9963334395476914,even,4,cooper_inlet_creeks_even,0,scen3,3
5700,QUARTCHA CREEK,1982,7,0.44,10178.571428571428,800,12.723214285714285,2.5434282214076562,even,6,quartcha_creek_even,0,scen3,3
1500,GOAT BUSHU CREEK,1982,7,0.44,2678.5714285714284,525,5.1020408163265305,1.6296406197516198,even,8,goat_bushu_creek_even,0,scen3,3
6700,NEEKAS CREEK,1982,7,0.44,11964.285714285714,9000,1.3293650793650793,0.2847014443136431,even,10,neekas_creek_even,0,scen3,3
225,WALKER LAKE CREEK,1982,7,0.44,401.7857142857142,125,3.214285714285714,1.167605160155061,even,12,walker_lake_creek_even,0,scen3,3
1600,KADJUSDIS RIVER,1982,7,0.44,2857.142857142857,3500,0.8163265306122448,-0.20294084399669043,even,14,kadjusdis_river_even,0,scen3,3
2000,PINE RIVER,1982,7,0.44,3571.428571428571,600,5.952380952380952,1.783791299578878,even,16,pine_river_even,0,scen3,3
300,MCLOUGHLIN CREEK,1982,7,0.44,535.7142857142857,500,1.0714285714285714,0.06899287148695142,even,18,mcloughlin_creek_even,0,scen3,3
125,LEE CREEK,1982,7,0.44,223.2142857142857,40,5.580357142857142,1.719252778441307,even,20,lee_creek_even,0,scen3,3
32000,CLATSE CREEK,1982,7,0.44,57142.85714285714,14000,4.081632653061224,1.4064970684374098,even,22,clatse_creek_even,0,scen3,3
